n_of_reviews,avg_review_rating,avg_days_between_reviews,max_days_between_reviews,min_days_between_reviews,product_ID,cluster_ID,pagerank,eigenvector_cent,clustering_coef,w_degree,fake_score,fake
67,3.701492537313433,37.04545454545454,285.0,0.0,11,0,0.0002829573065795,4.641914573088914e-08,0.0,7.0,0.1,0
53,3.849056603773585,32.21153846153846,251.0,0.0,20,0,0.0002080962980253,4.6520815191009113e-08,0.1,5.0,0.09,0
69,2.971014492753623,29.42647058823529,554.0,0.0,19,0,0.0003345050969002,3.152171087149514e-12,0.1111111111111111,9.0,0.19,0
316,2.759493670886076,20.56190476190476,430.0,0.0,26,0,0.0007832304271722,2.0521047129798954e-05,0.0389610389610389,25.0,0.05,0
65,3.569230769230769,63.03125,419.0,1.0,37,0,0.0001595734266461,2.2013349883464143e-14,0.0,3.0,0.13,0
307,3.687296416938111,21.16993464052287,407.0,0.0,58,0,0.0004342617824346,5.325654258803137e-10,0.0444444444444444,13.0,0.08,0
113,3.035398230088496,58.55357142857142,431.0,0.0,63,0,0.0003340964569912,5.287740046670067e-10,0.1111111111111111,9.0,0.1,0
98,2.1020408163265305,61.06185567010309,653.0,0.0,74,0,0.0004327808712098,9.49220789921359e-10,0.0222222222222222,13.0,0.25,0
112,3.5267857142857144,43.17117117117117,321.0,0.0,101,0,0.0002351126998254,2.503278424484055e-13,0.1666666666666666,5.0,0.08,0
131,3.6259541984732815,48.11538461538462,357.0,0.0,126,0,0.0007346455196502,2.2446795130708862e-10,0.0421052631578947,23.0,0.06,0
159,2.4654088050314464,40.88607594936708,544.0,0.0,125,0,0.0003960764607496,2.458870213350395e-12,0.0444444444444444,11.0,0.09,0
250,3.596,25.678714859437743,502.0,0.0,132,0,0.000622470560251,4.3077731535084997e-10,0.025,18.0,0.07,0
141,3.2411347517730498,46.64285714285714,407.0,0.0,176,0,0.000880380760795,1.1840117316314584e-09,0.0646153846153846,29.0,0.07,0
105,3.380952380952381,52.01923076923077,446.0,0.0,177,0,0.0003963751367601,1.396154328691074e-07,0.0357142857142857,11.0,0.08,0
69,2.898550724637681,91.48529411764706,406.0,0.0,196,0,0.000265713846381,4.883978695880604e-12,0.0666666666666666,7.0,0.16,0
230,3.4391304347826086,28.75545851528384,369.0,0.0,227,0,0.0005429156635985,2.1420522316573328e-10,0.0571428571428571,16.0,0.06,0
83,3.0843373493975905,70.28048780487805,427.0,0.0,270,0,0.0006100347577233,1.2301059080119242e-10,0.0526315789473684,21.0,0.08,0
63,3.1587301587301586,92.4516129032258,380.0,0.0,274,0,0.0004143979755611,2.18872949269304e-10,0.0909090909090909,13.0,0.14,0
68,3.073529411764706,80.83582089552239,480.0,1.0,284,0,0.0003941549797151,1.1330620046719595e-10,0.0181818181818181,12.0,0.2,0
97,3.463917525773196,68.1875,420.0,1.0,280,0,0.0002860371460279,1.1043988090427491e-10,0.0,8.0,0.11,0
109,3.7889908256880735,29.86111111111111,379.0,0.0,320,0,0.0002939169233424,1.7298827779145625e-12,0.0,6.0,0.08,0
