n_of_reviews,avg_review_rating,avg_days_between_reviews,max_days_between_reviews,min_days_between_reviews,product_ID,cluster_ID,pagerank,eigenvector_cent,clustering_coef,w_degree,fake_score,fake
668,4.282934131736527,6.05697151424287,362.0,0.0,53,13,0.0005842904614082,2.9147622629959977e-05,0.1583173242697404,269.0,0.04,0
206,4.344660194174757,21.47317073170732,358.0,0.0,95,13,0.0006405913278372,4.625300388029195e-05,0.18490245971162,303.0,0.1,0
509,4.104125736738704,12.175196850393691,535.0,0.0,76,13,0.0006486039254868,5.6073795131608975e-05,0.1503094606542882,304.0,0.05,0
699,4.503576537911302,8.86532951289398,470.0,0.0,154,13,0.0006358585193166,0.0023556932710085,0.1560323734236777,299.0,0.03,0
256,4.4765625,24.09803921568628,493.0,0.0,169,13,0.0005664258733988,5.781038784944306e-05,0.1663986089980439,261.0,0.08,0
429,4.6923076923076925,13.9392523364486,414.0,0.0,203,13,0.0006747722952567,0.0023487761992686,0.1601494396014944,322.0,0.04,0
920,4.178260869565217,7.16430903155603,187.0,0.0,208,13,0.0005784827147143,3.61506788564695e-05,0.1670714430277272,269.0,0.03,0
599,4.455759599332221,10.923076923076922,285.0,0.0,293,13,0.000526513351218,4.5776594816431925e-05,0.171930841302038,239.0,0.03,0
668,4.336826347305389,7.127436281859063,362.0,0.0,331,13,0.0005787262796763,0.0046487230559449,0.1562465902891434,269.0,0.05,0
425,4.16235294117647,9.910377358490557,165.0,0.0,344,13,0.0005922136231096,2.330230284633156e-05,0.1630490956072351,275.0,0.07,0
543,4.519337016574585,11.89483394833948,288.0,0.0,362,13,0.0006106012411497,0.0069560108529471,0.1595125253893026,288.0,0.04,0
627,4.154704944178628,6.605431309904144,202.0,0.0,398,13,0.0005167493074212,6.885378045866884e-05,0.1446886446886447,231.0,0.04,0
954,3.824947589098533,6.532004197271771,241.0,0.0,408,13,0.0007064549668683,4.467411080643962e-05,0.1525064061499039,334.0,0.02,0
581,4.445783132530121,10.746551724137928,484.0,0.0,418,13,0.0005941010453541,0.0023577427940777,0.1562823738345419,273.0,0.02,0
372,4.529569892473118,15.902964959568727,224.0,0.0,446,13,0.0006302815292415,5.486904629422068e-05,0.2042837731531145,297.0,0.14,0
563,4.570159857904085,11.02313167259786,329.0,0.0,445,13,0.0005170540774958,4.011469929005077e-05,0.1730478466565868,232.0,0.04,0
727,3.1114167812929847,6.555096418732778,296.0,0.0,519,13,0.0004935267673421,3.86734013391976e-05,0.1444393170281495,219.0,0.05,0
521,4.249520153550864,11.457692307692303,371.0,0.0,569,13,0.0004648839326558,4.8220583593095184e-05,0.1485826001955034,203.0,0.03,0
454,4.422907488986784,13.022075055187628,363.0,0.0,570,13,0.0007492632830116,4.945363685863286e-05,0.153602243313201,357.0,0.03,0
837,3.826762246117085,6.984449760765544,343.0,0.0,592,13,0.0006069125947862,4.179968556931315e-05,0.1455025547820719,279.0,0.03,0
700,4.648571428571429,6.665236051502141,513.0,0.0,605,13,0.0005616761116534,2.939211358177345e-05,0.142688679245283,257.0,0.04,0
697,4.573888091822095,6.620689655172408,396.0,0.0,650,13,0.0006407146015313,0.0023539105471982,0.1458309806135893,301.0,0.03,0
602,4.607973421926911,6.8851913477537385,492.0,0.0,658,13,0.0004857994888611,3.0549552695298465e-05,0.1483895091074195,213.0,0.04,0
