n_of_reviews,avg_review_rating,avg_days_between_reviews,max_days_between_reviews,min_days_between_reviews,product_ID,cluster_ID,pagerank,eigenvector_cent,clustering_coef,w_degree,fake_score,fake
218,4.376146788990826,8.972350230414746,301.0,0.0,10,6,0.000170468491089,4.274208614520071e-07,0.036231884057971,28.0,0.07,0
199,4.256281407035176,12.363636363636354,339.0,0.0,31,6,0.000164841293805,7.553757720232104e-06,0.0259740259740259,26.0,0.03,0
254,4.2047244094488185,13.715415019762847,341.0,0.0,34,6,0.0002830169103622,5.872283736073781e-07,0.0313131313131313,52.0,0.05,0
175,4.114285714285714,20.545977011494248,238.0,0.0,40,6,0.0002011505761889,3.024707530236237e-07,0.0183908045977011,34.0,0.07,0
112,4.616071428571429,23.86486486486486,458.0,0.0,41,6,0.0002067422468388,1.4885531864253305e-05,0.0544354838709677,34.0,0.1,0
255,4.494117647058824,16.622047244094478,232.0,0.0,45,6,0.0002446263198276,5.89440642253057e-07,0.0184873949579831,42.0,0.08,0
340,3.75,19.23893805309734,412.0,0.0,115,6,0.0003145175292523,8.102119079920293e-06,0.023759608665269,57.0,0.02,0
485,4.2082474226804125,9.615702479338845,322.0,0.0,123,6,0.0003864449455036,1.480299346680348e-05,0.0285714285714285,72.0,0.02,0
191,4.230366492146596,21.3157894736842,303.0,0.0,133,6,0.000302114683648,7.757967784064015e-06,0.0535714285714285,57.0,0.02,0
174,4.218390804597701,22.942196531791897,346.0,0.0,150,6,0.000249218994711,2.9320839014474623e-05,0.0179487179487179,44.0,0.02,0
104,4.182692307692308,20.51456310679611,431.0,0.0,160,6,0.0002019063387045,8.581544226606683e-06,0.0582010582010582,34.0,0.07,0
270,4.32962962962963,19.182156133829,383.0,0.0,205,6,0.0003207225857478,1.510460905481448e-05,0.0363636363636363,59.0,0.03,0
129,3.8449612403100777,48.90625,379.0,0.0,215,6,0.0003289123512483,6.488183852256829e-07,0.0513784461152882,60.0,0.1,0
376,3.848404255319149,17.365333333333332,228.0,0.0,240,6,0.0003061383403929,7.76785895251733e-06,0.0261248185776487,57.0,0.01,0
107,4.691588785046729,44.48113207547169,340.0,0.0,233,6,0.0002451731378602,7.57852084719462e-06,0.0658536585365853,42.0,0.05,0
352,4.204545454545454,14.957264957264954,321.0,0.0,329,6,0.0002460115353732,8.426360959429247e-07,0.0242914979757085,42.0,0.05,0
84,4.488095238095238,51.08433734939759,233.0,0.0,347,6,0.0002170674660334,3.17533794191446e-07,0.1193277310924369,36.0,0.1,0
251,4.47410358565737,23.428,360.0,0.0,444,6,0.0004436078834823,6.975798309692892e-07,0.0966353677621283,85.0,0.09,0
154,4.597402597402597,25.23529411764706,445.0,0.0,450,6,0.0002376750998009,5.903587537232455e-07,0.0255255255255255,42.0,0.11,0
286,4.545454545454546,16.673684210526307,250.0,0.0,526,6,0.0004223788748034,7.968101408993857e-06,0.0460930640913081,81.0,0.07,0
286,3.937062937062937,21.101754385964902,192.0,0.0,533,6,0.0003325348082158,7.959405779067861e-06,0.1703703703703703,64.0,0.02,0
205,4.302439024390244,28.72058823529412,242.0,0.0,547,6,0.0001828063275778,7.493115989890346e-06,0.0788177339901477,29.0,0.03,0
158,4.050632911392405,32.05732484076433,323.0,0.0,561,6,0.00017388272473,2.9312742677277385e-07,0.1538461538461538,28.0,0.07,0
185,4.427027027027027,32.14673913043478,357.0,0.0,563,6,0.0002002837526141,3.980424679766132e-07,0.0279569892473118,33.0,0.08,0
252,4.607142857142857,23.24302788844621,234.0,0.0,566,6,0.0002401811044679,2.743426953840221e-07,0.0346153846153846,42.0,0.06,0
239,4.03347280334728,24.19327731092436,409.0,0.0,573,6,0.000198862949471,7.404684269534879e-06,0.0564516129032258,33.0,0.03,0
144,4.194444444444445,34.49650349650349,320.0,0.0,576,6,0.0002771129153947,7.546848890747061e-06,0.0387596899224806,52.0,0.03,0
154,4.428571428571429,26.58823529411764,272.0,0.0,582,6,0.000209958462799,4.9925022890647e-07,0.0606060606060606,36.0,0.08,0
271,4.129151291512915,21.17037037037037,321.0,0.0,597,6,0.0002307949143727,2.093828509712469e-07,0.024024024024024,39.0,0.08,0
252,3.8531746031746033,23.51792828685258,440.0,0.0,601,6,0.0002178392232756,3.683410451717695e-07,0.0285204991087344,36.0,0.06,0
267,4.423220973782772,15.736842105263149,259.0,0.0,612,6,0.0003883409230667,6.353362262337487e-07,0.0195618153364632,74.0,0.07,0
78,4.666666666666667,37.66233766233766,298.0,0.0,619,6,0.000238862599906,5.94366477115977e-07,0.0390243902439024,43.0,0.07,0
195,3.261538461538461,28.067010309278345,324.0,0.0,628,6,0.0002456674769665,7.833477506392531e-06,0.0292682926829268,43.0,0.01,0
299,4.454849498327759,17.748322147651006,378.0,0.0,640,6,0.0002752946452289,4.3799092296946384e-05,0.0415458937198067,51.0,0.01,0
121,4.462809917355372,48.11666666666667,295.0,0.0,654,6,0.0003012772895842,4.938205759810145e-07,0.1669085631349782,56.0,0.1,0
253,3.66798418972332,22.115079365079364,256.0,0.0,669,6,0.0002935502571644,5.924852950916732e-07,0.0416281221091581,53.0,0.05,0
246,4.361788617886178,17.526530612244894,274.0,0.0,680,6,0.0003113824754429,8.656174914899237e-05,0.0403361344537815,59.0,0.02,0
130,4.1923076923076925,43.26356589147287,396.0,0.0,678,6,0.0002786311920662,5.660624603043047e-07,0.0579710144927536,51.0,0.08,0
296,4.226351351351352,19.19661016949152,358.0,0.0,684,6,0.0003008956817635,1.4919080328727696e-05,0.0202898550724637,54.0,0.03,0
225,4.0488888888888885,24.825892857142847,358.0,0.0,692,6,0.0003599845386848,4.496020859547774e-07,0.1485875706214689,68.0,0.05,0
382,3.670157068062827,14.72440944881889,326.0,0.0,693,6,0.0002896117201017,3.824476314921988e-07,0.0202898550724637,51.0,0.05,0
252,3.8452380952380953,15.494023904382466,416.0,0.0,711,6,0.0003202064675709,9.492821716016987e-05,0.0619528619528619,59.0,0.02,0
198,3.9292929292929295,13.147208121827408,375.0,0.0,718,6,0.0001901265966364,2.0461494153470141e-07,0.0238095238095238,31.0,0.08,0
293,4.580204778156997,19.547945205479444,280.0,0.0,737,6,0.0003457987004076,7.97321535275584e-06,0.101633393829401,64.0,0.03,0
403,3.5384615384615383,13.803482587064677,281.0,0.0,747,6,0.0004481000754516,8.570856767868769e-07,0.0266362252663622,87.0,0.09,0
268,4.630597014925373,15.50561797752809,361.0,0.0,766,6,0.0002286945027133,3.166209118019013e-07,0.0428571428571428,39.0,0.07,0
361,4.099722991689751,12.36111111111111,218.0,0.0,787,6,0.000384693304308,9.61064111842089e-07,0.0286382232612507,72.0,0.06,0
133,4.2180451127819545,29.787878787878785,196.0,0.0,804,6,0.0002260375260755,3.637598806287565e-05,0.0795698924731182,40.0,0.02,0
249,4.51004016064257,9.915322580645151,250.0,0.0,814,6,0.000288297239012,3.4985821048051237e-07,0.0377073906485671,53.0,0.06,0
312,4.4006410256410255,13.12861736334405,339.0,0.0,809,6,0.0004116849889399,3.3328542082567905e-06,0.0448979591836734,79.0,0.06,0
109,4.403669724770642,29.98148148148148,258.0,0.0,811,6,0.0001756363787999,2.6321847360379464e-07,0.0246153846153846,28.0,0.09,0
177,3.9096045197740112,22.60227272727272,204.0,0.0,818,6,0.0003655553536279,5.668684268977072e-07,0.032258064516129,70.0,0.07,0
299,4.11371237458194,17.748322147651006,263.0,0.0,821,6,0.0003242055326031,5.37814504122482e-07,0.0310283687943262,61.0,0.06,0
185,4.167567567567567,25.21195652173912,337.0,0.0,830,6,0.0002701968009199,6.45301164906365e-07,0.0580720092915214,49.0,0.06,0
164,4.134146341463414,31.981595092024538,426.0,0.0,840,6,0.0002865065164279,7.877940109515323e-06,0.0370027752081406,53.0,0.04,0
316,3.9177215189873418,17.314285714285706,238.0,0.0,846,6,0.000225879968272,3.298781082135181e-07,0.0255255255255255,38.0,0.07,0
128,4.3515625,35.2992125984252,439.0,0.0,856,6,0.0002689402027066,3.3724144593896484e-07,0.1173361522198731,48.0,0.1,0
214,4.144859813084112,25.13145539906103,317.0,0.0,858,6,0.0003432434232129,4.594434431631437e-07,0.0672121566335476,64.0,0.06,0
196,4.010204081632653,23.14871794871794,278.0,0.0,911,6,0.0004385499920302,2.9935112565655345e-05,0.082942097026604,88.0,0.05,0
84,4.357142857142857,47.81927710843373,260.0,0.0,913,6,0.000219720529072,8.004529641739725e-06,0.1182795698924731,40.0,0.05,0
104,4.211538461538462,43.13592233009708,275.0,1.0,927,6,0.0002039071986772,8.426480636343367e-07,0.057471264367816,34.0,0.09,0
273,4.534798534798535,11.04411764705882,409.0,0.0,940,6,0.0002192384078094,2.942084978718275e-07,0.0481283422459893,36.0,0.06,0
142,4.119718309859155,27.81560283687943,337.0,0.0,967,6,0.0002385550166161,4.3517022318241226e-07,0.033033033033033,42.0,0.06,0
232,3.823275862068965,18.891774891774883,321.0,0.0,969,6,0.0002480264334285,6.543668306855788e-07,0.0555555555555555,44.0,0.04,0
218,4.60091743119266,19.262672811059907,340.0,0.0,1005,6,0.0003307052094083,5.193175596231089e-07,0.03424178895877,62.0,0.07,0
