n_of_reviews,avg_review_rating,avg_days_between_reviews,max_days_between_reviews,min_days_between_reviews,product_ID,cluster_ID,pagerank,eigenvector_cent,clustering_coef,w_degree,fake_score,fake
382,4.93717277486911,16.464566929133856,2296.0,0.0,39,8,0.0012335526315856,-0.0,0.0,0.0,0.21,0
209,4.406698564593301,31.32692307692308,2488.0,0.0,61,8,0.0187096486276022,0.006983100470949,0.0476190476190476,9.0,0.33,1
107,4.308411214953271,61.12264150943396,2753.0,0.0,85,8,0.0029962946812452,0.0006003634080503,0.0,1.0,0.17,0
105,4.819047619047619,60.21153846153846,3383.0,0.0,108,8,0.0086190530054151,0.0001132986886352,0.0,3.0,0.18,0
112,4.580357142857143,58.009009009009006,2369.0,0.0,107,8,0.010341301188164,0.0006187806238028,0.0,4.0,0.22,0
70,4.771428571428571,94.7536231884058,2184.0,2.0,140,8,0.0082236842105357,0.0,0.0,1.0,0.2,0
70,4.328571428571428,89.47826086956522,3638.0,0.0,161,8,0.0012335526315856,-0.0,0.0,0.0,0.16,0
76,4.776315789473684,86.13333333333334,2479.0,0.0,155,8,0.0044609070471753,0.0001135800419454,1.0,2.0,0.3,1
188,4.345744680851064,34.05347593582888,2997.0,0.0,136,8,0.0039899432325632,6.228987741307157e-06,0.0,1.0,0.14,0
441,4.496598639455782,14.854545454545452,4087.0,0.0,190,8,0.0186643275846693,0.0079429046573164,0.0952380952380952,9.0,0.25,0
64,4.40625,98.52380952380952,2287.0,0.0,212,8,0.0040997885551316,3.853739067632211e-07,0.0,1.0,0.23,0
245,4.436734693877551,26.31967213114753,2799.0,0.0,218,8,0.0081073006933985,0.0128561336289531,0.3333333333333333,4.0,0.47,1
67,4.552238805970149,96.13636363636364,3658.0,0.0,211,8,0.0032781849255294,8.238080239512546e-05,0.0,1.0,0.21,0
104,4.586538461538462,61.87378640776699,2336.0,0.0,230,8,0.0046954266156932,0.006138104188197,0.0,2.0,0.35,1
88,3.8068181818181817,72.36781609195403,2220.0,0.0,236,8,0.0031872075236556,5.902912983249735e-05,0.0,1.0,0.13,0
82,4.085365853658536,72.29629629629629,2083.0,0.0,245,8,0.0135102090332681,0.0002183382789797,0.3,6.0,0.14,0
61,2.721311475409836,93.35,2379.0,0.0,261,8,0.0071366278319403,7.796204119647162e-05,1.0,3.0,0.24,0
73,4.493150684931507,91.05555555555556,2163.0,0.0,276,8,0.0057490634457502,0.0005308701352137,0.0,2.0,0.25,0
58,4.568965517241379,110.84210526315788,2659.0,0.0,262,8,0.0012335526315856,-0.0,0.0,0.0,0.22,0
96,4.208333333333333,65.72631578947367,2483.0,0.0,288,8,0.0082236842105294,0.0,0.0,1.0,0.17,0
55,2.763636363636364,115.8148148148148,2421.0,1.0,292,8,0.0031474989112949,1.6503070215677102e-05,0.0,1.0,0.17,0
79,4.506329113924051,81.35897435897436,2931.0,0.0,294,8,0.0029274144438778,0.0001951443472707,0.0,1.0,0.19,0
63,4.063492063492063,103.90322580645162,2391.0,0.0,296,8,0.0012335526315856,-0.0,0.0,0.0,0.17,0
51,4.588235294117647,126.12,2203.0,1.0,298,8,0.0036756176497831,8.56366653904199e-06,0.0,1.0,0.21,0
110,3.027272727272728,59.75229357798165,2200.0,0.0,301,8,0.0012335526315856,-0.0,0.0,0.0,0.13,0
180,3.7,35.927374301675975,2336.0,0.0,316,8,0.0082236842105357,0.0,0.0,1.0,0.16,0
104,4.644230769230769,52.19417475728155,2121.0,0.0,354,8,0.0012335526315856,-0.0,0.0,0.0,0.17,0
251,4.394422310756972,25.448,2799.0,0.0,376,8,0.006332390478418,0.0006038130356528,0.0,2.0,0.15,0
184,4.456521739130435,34.59016393442623,2326.0,0.0,377,8,0.0063781556027133,8.729085611816036e-06,0.0,2.0,0.15,0
357,4.523809523809524,17.825842696629213,3566.0,0.0,383,8,0.0225000679519761,0.003408760073277,0.1111111111111111,11.0,0.19,0
59,4.423728813559322,91.48275862068964,2273.0,0.0,393,8,0.0131300095831427,3.588495008623566e-06,0.0,4.0,0.17,0
64,3.9375,80.12698412698413,2220.0,0.0,400,8,0.0068662478717435,2.728310818660127e-07,0.0,2.0,0.21,0
243,4.703703703703703,25.91322314049587,2677.0,0.0,409,8,0.0164237323450438,0.999810115837026,0.3333333333333333,15.0,0.56,1
375,4.562666666666667,16.700534759358288,2514.0,0.0,412,8,0.0162652591449651,1.0,0.3333333333333333,15.0,0.57,1
52,4.596153846153846,81.54901960784314,2228.0,0.0,427,8,0.003343490934457,6.422693183346028e-05,0.0,1.0,0.24,0
52,4.0,105.19607843137254,2214.0,0.0,441,8,0.003431079134067,4.6770452393589286e-05,0.0,1.0,0.17,0
145,4.379310344827586,41.44444444444444,2960.0,0.0,467,8,0.010116126789001,5.098558902484796e-06,0.0,3.0,0.12,0
62,4.467741935483871,84.55737704918032,2391.0,0.0,475,8,0.0012335526315856,-0.0,0.0,0.0,0.2,0
176,4.670454545454546,30.994285714285702,2100.0,0.0,483,8,0.0054744271660602,5.442425872016755e-05,0.0,2.0,0.15,0
108,4.342592592592593,55.27102803738318,4095.0,0.0,490,8,0.0038051175998286,3.824631484242174e-06,0.0,1.0,0.13,0
400,4.26,14.889724310776932,2082.0,0.0,489,8,0.0069961549554329,0.0010433977782995,0.0,3.0,0.16,0
51,3.764705882352941,110.38,2980.0,2.0,536,8,0.0012335526315856,-0.0,0.0,0.0,0.22,0
95,4.273684210526316,63.574468085106375,2221.0,0.0,589,8,0.0012335526315856,-0.0,0.0,0.0,0.15,0
88,4.579545454545454,69.24137931034483,2219.0,0.0,587,8,0.0039248185849091,4.563912920393305e-05,0.0,1.0,0.16,0
72,4.375,82.94366197183098,5861.0,0.0,598,8,0.0121318937358712,1.6888925616073602e-06,0.0,3.0,0.14,0
